pdf,text
Ray Chapter 6 TRADE AND WAR IN THE WESTERN INTERIOR.pdf,"the
 
Rocky
 
Mountains;
 
remains
 
of
 
their
 
war
 
camps
 
were
 
still
 
visible
 
at
 
the
 
close
 
of
 
the
 
eighteenth
 
century
 
along
 
the
 
upper
 
reaches
 
of
 
the
 
Peace
 
River
 
and
 
its
 
tributaries.
 
 
The
 
Treaty
 
of
 
Utrecht,
 
which
 
ended
 
the
 
War
 
of
 
the
 
Spanish
 
Succession
 
in
 
1713,
 
proved
 
to
 
be
 
a
 
catalyst
 
for
 
more
 
changes
 
to
 
the
 
population
 
map
 
of
 
the
 
western
 
interior.
 
The
 
agreement
 
awarded
 
control
 
of"
Ray Chapter 6 TRADE AND WAR IN THE WESTERN INTERIOR.pdf,"The
 
agreement
 
awarded
 
control
 
of
 
Hudson
 
Bay
 
to
 
the
 
English,
 
yet
 
it
 
left
 
the
 
interior
 
beyond
 
the
 
boundaries
 
of
 
New
 
France
 
open
 
to
 
the
 
traders
 
of
 
both
 
countries.
 
Although
 
this
 
forced
 
the
 
French
 
to
 
abandon
 
their
 
posts
 
on
 
the
 
bay,
 
they
 
retaliated
 
by
 
building
 
a
 
series
 
of
 
new
 
inland
 
posts,
 
which
 
encircled
 
James
 
Bay
 
and
 
Hudson
 
Bay
 
and
 
cut
 
off
 
the
 
HBC
 
posts
 
from
 
the"
Ray Chapter 6 TRADE AND WAR IN THE WESTERN INTERIOR.pdf,"cut
 
off
 
the
 
HBC
 
posts
 
from
 
the
 
surrounding
 
hinterland.
 
An
 
interconnected
 
network
 
of
 
major
 
waterways—the
 
Native
 
trading
 
network—linked
 
the
 
French
 
posts
 
to
 
Montreal.
 
Native
 
groups
 
along
 
the
 
way
 
welcomed
 
the
 
French
 
and
 
the
 
new
 
economic
 
and
 
military
 
opportunities
 
they
 
brought
 
with
 
them
 
Pierre
 
Gaultier
 
de
 
Varennes,
 
Sieur
 
de
 
La
 
Vérendrye,
 
headed
 
the
 
French
 
advance,
 
beginning
 
in
 
1727.
 
As"
Ray Chapter 6 TRADE AND WAR IN THE WESTERN INTERIOR.pdf,"French
 
advance,
 
beginning
 
in
 
1727.
 
As
 
commander
 
of
 
the
 
northwestern
 
posts,
 
he
 
was
 
responsible
 
for
 
developing
 
the
 
fur
 
trade
 
beyond
 
Lake
 
Superior
 
and
 
continuing
 
the
 
search
 
for
 
the
 
elusive
 
western
 
sea.
 
From
 
the
 
Cree,
 
La
 
Vérendrye
 
heard
 
embellished
 
accounts
 
of
 
Lake
 
of
 
the
 
Woods
 
and
 
the
 
large
 
lakes
 
of
 
central
 
Manitoba.
 
One
 
of
 
his
 
informants
 
was
 
a
 
Cree
 
chief
 
named
 
Tacchigis,
 
who"
Ray Chapter 6 TRADE AND WAR IN THE WESTERN INTERIOR.pdf,"was
 
a
 
Cree
 
chief
 
named
 
Tacchigis,
 
who
 
met
 
La
 
Vérendrye
 
at
 
Kaministikwia
 
post
 
on
 
Lake
 
Superior
 
during
 
the
 
winter
 
of
 
1728–29.
 
Tacchigis
 
knew
 
the
 
Lake
 
Winnipeg
 
country
 
first-hand.
 
His
 
description
 
of
 
a
 
great
 
“River
 
of
 
the
 
West”
 
(probably
 
Rainy
 
River)
 
and
 
of
 
the
 
Missouri
 
River
 
valley
 
and
 
its
 
Native
 
inhabitants
 
provided
 
by
 
an
 
unnamed
 
slave
 
from
 
the
 
grasslands
 
persuaded
 
the
 
French"
Ray Chapter 6 TRADE AND WAR IN THE WESTERN INTERIOR.pdf,"the
 
grasslands
 
persuaded
 
the
 
French
 
explorer
 
to
 
head
 
west.
 
In
 
preparation
 
for
 
the
 
journey,
 
La
 
Vérendrye
 
arranged
 
for
 
a
 
Cree
 
by
 
the
 
name
 
of
 
Ochagach
 
to
 
guide
 
his
 
party.
 
Little
 
is
 
known
 
about
 
this
 
man
 
except
 
that
 
La
 
Vérendrye
 
was
 
confident
 
he
 
was
 
loyal
 
to
 
the
 
French
 
and
 
would
 
not
 
desert
 
the
 
expedition
 
en
 
route.
 
The
 
Frenchman
 
wrote
 
in
 
his
 
diary,
 
“I
 
gave
 
him
 
a
 
collar"
Ray Chapter 6 TRADE AND WAR IN THE WESTERN INTERIOR.pdf,"his
 
diary,
 
“I
 
gave
 
him
 
a
 
collar
 
by
 
which,
 
after
 
their
 
manner
 
of
 
speaking,
 
I
 
took
 
possession
 
of
 
his
 
will,
 
telling
 
him
 
that
 
he
 
was
 
to
 
hold
 
himself
 
in
 
readiness
 
for
 
such
 
a
 
time
 
as
 
I
 
might
 
need
 
of
 
him.”
 
Ochagach
 
drew
 
a
 
nowfamous
 
map
 
that
 
showed,
 
in
 
a
 
style
 
reminiscent
 
of
 
modern
 
bus-
 
or
 
subway-route
 
maps,
 
the
 
canoe
 
route
 
leading
 
from
 
Lake
 
Superior
 
to
 
Lake
 
Winnipeg."
Ray Chapter 6 TRADE AND WAR IN THE WESTERN INTERIOR.pdf,"from
 
Lake
 
Superior
 
to
 
Lake
 
Winnipeg.
 
Another
 
band
 
of
 
Cree
 
from
 
the
 
Lake
 
of
 
the
 
Woods
 
visited
 
La
 
Vérendrye
 
that
 
same
 
winter,
 
and
 
their
 
leader,
 
a
 
very
 
elderly
 
man
 
named
 
Mateblanche,
 
produced
 
a
 
nearly
 
identical
 
map.
 
Aided
 
by
 
Cree
 
maps
 
and
 
guides,
 
La
 
Vérendrye
 
built
 
a
 
line
 
of
 
posts
 
from
 
Lake
 
Superior
 
to
 
the
 
lower
 
Saskatchewan
 
River
 
between
 
the
 
late
 
1720s
 
and
 
early
 
1750s."
Ray Chapter 6 TRADE AND WAR IN THE WESTERN INTERIOR.pdf,"the
 
late
 
1720s
 
and
 
early
 
1750s.
 
He
 
also
 
visited
 
the
 
Mandan
 
villagers
 
to
 
the
 
southwest.
 
These
 
seemingly
 
harmless
 
activities
 
actually
 
unleashed
 
forces
 
that
 
radically
 
changed
 
the
 
Aboriginal
 
world
 
of
 
the
 
upper
 
Great
 
Lakes
 
region
 
and
 
the
 
western
 
interior.
 
First,
 
La
 
Vérendrye’s
 
posts
 
displaced
 
the
 
northern
 
Ottawa
 
and
 
Ojibwa
 
nations
 
of
 
the
 
Lake
 
Superior
 
country
 
from
 
their
 
positions
 
as"
Ray Chapter 6 TRADE AND WAR IN THE WESTERN INTERIOR.pdf,"country
 
from
 
their
 
positions
 
as
 
middlemen
 
in
 
the
 
French
 
fur
 
trade.
 
These
 
groups
 
had
 
been
 
struggling
 
to
 
maintain
 
their
 
role
 
as
 
intermediaries
 
since
 
the
 
1690s
 
when
 
coureurs
 
de
 
bois
 
started
 
to
 
push
 
past
 
them.
 
La
 
Vérendrye’s
 
incursion
 
into
 
the
 
boundary-waters
 
area
 
of
 
what
 
is
 
now
 
northern
 
Ontario
 
and
 
Minnesota
 
was
 
even
 
more
 
disruptive,
 
because
 
he
 
allied
 
himself
 
with
 
the
 
Cree."
Ray Chapter 6 TRADE AND WAR IN THE WESTERN INTERIOR.pdf,"he
 
allied
 
himself
 
with
 
the
 
Cree.
 
Their
 
Dakota
 
enemies,
 
who
 
were
 
already
 
allies
 
and
 
trading
 
partners
 
of
 
other
 
Frenchmen
 
located
 
farther
 
south
 
in
 
the
 
upper
 
Mississippi
 
River
 
area,
 
regarded
 
La
 
Vérendrye’s
 
alliance
 
with
 
the
 
Cree
 
as
 
a
 
breach
 
of
 
faith.
 
In
 
1736
 
the
 
Dakota
 
attacked
 
some
 
of
 
the
 
explorer’s
 
forces
 
near
 
Fort
 
St
 
Charles
 
on
 
Lake
 
of
 
the
 
Woods,
 
killing
 
nineteen
 
men,"
Ray Chapter 6 TRADE AND WAR IN THE WESTERN INTERIOR.pdf,"of
 
the
 
Woods,
 
killing
 
nineteen
 
men,
 
including
 
one
 
of
 
La
 
Vérendrye’s
 
sons.
 
As
 
the
 
violence
 
escalated,
 
the
 
northern
 
Ojibwa
 
broke
 
their
 
alliance
 
with
 
the
 
Dakota
 
and
 
joined
 
forces
 
with
 
the
 
Cree
 
and
 
Assiniboine.
 
One
 
long-term
 
consequence
 
of
 
this
 
new
 
pact
 
was
 
that
 
the
 
northern
 
Ojibwa
 
began
 
to
 
migrate
 
into
 
former
 
Cree
 
territory
 
in
 
present-day
 
northwestern
 
Ontario,
 
where
 
their"
Ray Chapter 6 TRADE AND WAR IN THE WESTERN INTERIOR.pdf,"northwestern
 
Ontario,
 
where
 
their
 
descendants
 
live
 
today.
 
The
 
warfare
 
in
 
the
 
Mississippi
 
River
 
headwaters’
 
country
 
continued
 
well
 
into
 
the
 
nineteenth
 
century
 
and
 
eventually
 
spilled
 
over
 
into
 
the
 
Red
 
River
 
valley.
 
La
 
Vérendrye’s
 
actions
 
in
 
the
 
interior
 
provoked
 
only
 
a
 
slight
 
reaction
 
from
 
the
 
HBC,
 
which
 
remained
 
committed
 
to
 
doing
 
business
 
at
 
its
 
bayside
 
posts.
 
It
 
dispatched
 
the"
Ray Chapter 6 TRADE AND WAR IN THE WESTERN INTERIOR.pdf,"its
 
bayside
 
posts.
 
It
 
dispatched
 
the
 
occasional
 
small
 
expedition
 
inland
 
to
 
check
 
on
 
French
 
activities
 
and
 
to
 
encourage
 
the
 
various
 
Native
 
groups
 
to
 
trek
 
to
 
the
 
bay.
 
It
 
also
 
asked
 
Assiniboine
 
and
 
Cree
 
clients
 
to
 
act
 
as
 
ambassadors
 
on
 
the
 
company’s
 
behalf,
 
sending
 
them
 
away
 
with
 
small
 
assortments
 
of
 
goods
 
to
 
distribute
 
to
 
potential
 
trading
 
partners.
 
In
 
doing
 
this,
 
the
 
company"
Ray Chapter 6 TRADE AND WAR IN THE WESTERN INTERIOR.pdf,"partners.
 
In
 
doing
 
this,
 
the
 
company
 
officers
 
badly
 
misread
 
the
 
situation,
 
because
 
their
 
emissaries
 
were
 
using
 
every
 
means
 
at
 
their
 
disposal
 
to
 
protect
 
the
 
lucrative
 
trading
 
networks
 
they
 
had
 
built.
 
They
 
were
 
highly
 
successful
 
in
 
blocking
 
others
 
from
 
visiting
 
HBC
 
posts.
 
The
 
Cree
 
and
 
Assiniboine
 
maintained
 
their
 
hegemony
 
south
 
of
 
the
 
Churchill
 
River
 
until
 
1774,
 
when
 
the
 
company"
Ray Chapter 6 TRADE AND WAR IN THE WESTERN INTERIOR.pdf,"River
 
until
 
1774,
 
when
 
the
 
company
 
moved
 
inland
 
to
 
establish
 
direct
 
contact
 
with
 
Native
 
trappers.
 
North
 
of
 
the
 
Churchill
 
River,
 
the
 
Cree
 
lost
 
ground,
 
beginning
 
in
 
1717,
 
when
 
the
 
HBC
 
built
 
Fort
 
Churchill
 
to
 
gain
 
direct
 
access
 
to
 
the
 
Dene.
 
A
 
remarkable
 
Dene
 
woman
 
named
 
Thanadelthur
 
(Jumping
 
Marten)
 
was
 
largely
 
responsible
 
for
 
this
 
turn
 
of
 
events.
 
She
 
had
 
been
 
captured
 
by"
Ray Chapter 6 TRADE AND WAR IN THE WESTERN INTERIOR.pdf,"of
 
events.
 
She
 
had
 
been
 
captured
 
by
 
Cree
 
raiders
 
in
 
1713
 
but
 
escaped
 
shortly
 
thereafter.
 
In
 
1714
 
she
 
made
 
her
 
way
 
to
 
York
 
Factory
 
and
 
discovered
 
to
 
her
 
surprise
 
that
 
the
 
“stone
 
house
 
people,”
 
a
 
term
 
the
 
Dene
 
used
 
to
 
describe
 
the
 
HBC
 
traders,
 
supplied
 
the
 
Cree
 
with
 
their
 
new
 
weapons.
 
She
 
was
 
determined
 
to
 
gain
 
access
 
to
 
these
 
arms
 
for
 
her
 
people
 
so
 
that
 
they
 
could"
Ray Chapter 6 TRADE AND WAR IN THE WESTERN INTERIOR.pdf,"for
 
her
 
people
 
so
 
that
 
they
 
could
 
fight
 
back
 
against
 
their
 
Cree
 
foes.
 
Thanadelthur
 
also
 
realized
 
that
 
the
 
household
 
goods
 
the
 
English
 
had
 
to
 
offer
 
could
 
make
 
her
 
life,
 
and
 
that
 
of
 
other
 
Dene
 
women,
 
much
 
easier.
 
In
 
1715
 
she
 
enticed
 
the
 
chief
 
factor
 
at
 
York
 
Factory,
 
James
 
Knight,
 
to
 
send
 
an
 
expedition
 
to
 
her
 
nation
 
by
 
telling
 
him
 
of
 
its
 
furs
 
and
 
yellow
 
metal
 
(native"
Ray Chapter 6 TRADE AND WAR IN THE WESTERN INTERIOR.pdf,"of
 
its
 
furs
 
and
 
yellow
 
metal
 
(native
 
copper).
 
 
Thanadelthur
 
guided
 
the
 
party,
 
which
 
included
 
150
 
Cree
 
who
 
had
 
promised
 
Knight
 
they
 
would
 
make
 
peace
 
with
 
the
 
Dene.
 
Starvation
 
forced
 
the
 
expedition
 
to
 
break
 
up
 
into
 
smaller
 
parties,
 
and
 
one
 
of
 
these
 
attacked
 
a
 
Dene
 
group,
 
putting
 
the
 
whole
 
enterprise
 
in
 
jeopardy.
 
Thanadelthur,
 
however,
 
persuaded
 
her
 
people—after
 
talking
 
for
 
days"
Ray Chapter 6 TRADE AND WAR IN THE WESTERN INTERIOR.pdf,"her
 
people—after
 
talking
 
for
 
days
 
until
 
she
 
was
 
hoarse—not
 
to
 
seek
 
revenge.
 
She
 
arranged
 
a
 
temporary
 
peace
 
with
 
the
 
local
 
Cree
 
and
 
returned
 
to
 
York
 
Factory,
 
where
 
she
 
lobbied
 
to
 
have
 
her
 
brother
 
made
 
a
 
trading
 
captain
 
and
 
a
 
post
 
opened
 
for
 
the
 
exclusive
 
use
 
of
 
her
 
people.
 
Eventually
 
Knight
 
agreed.
 
Tragically,
 
before
 
work
 
on
 
the
 
new
 
post
 
began,
 
an
 
epidemic
 
swept
 
through"
Ray Chapter 6 TRADE AND WAR IN THE WESTERN INTERIOR.pdf,"post
 
began,
 
an
 
epidemic
 
swept
 
through
 
the
 
Native
 
population
 
at
 
York
 
Factory,
 
and
 
Thanadelthur
 
died
 
in
 
February
 
1717.
 
Before
 
she
 
died,
 
she
 
trained
 
a
 
young
 
company
 
servant
 
to
 
be
 
an
 
emissary
 
to
 
her
 
people
 
by
 
instructing
 
him
 
in
 
their
 
customs
 
and
 
telling
 
him
 
how
 
to
 
trade
 
with
 
them.
 
 
Once
 
armed
 
with
 
a
 
steady
 
supply
 
of
 
English
 
weapons,
 
the
 
Dene
 
lashed
 
back
 
at
 
the
 
Cree
 
and"
Ray Chapter 6 TRADE AND WAR IN THE WESTERN INTERIOR.pdf,"Dene
 
lashed
 
back
 
at
 
the
 
Cree
 
and
 
began
 
to
 
build
 
their
 
own
 
trading
 
network
 
with
 
other
 
Athapaskanspeaking
 
people
 
who
 
lived
 
farther
 
inland,
 
towards
 
the
 
middle
 
and
 
lower
 
Mackenzie
 
River
 
valley.
 
The
 
increased
 
involvement
 
of
 
the
 
Dene
 
in
 
the
 
fur
 
trade
 
had
 
two
 
dramatic
 
effects
 
on
 
this
 
group:
 
it
 
drew
 
them
 
into
 
the
 
full
 
boreal
 
forest
 
to
 
trap
 
furs
 
and
 
it
 
forced
 
them
 
to
 
learn"
Ray Chapter 6 TRADE AND WAR IN THE WESTERN INTERIOR.pdf,"furs
 
and
 
it
 
forced
 
them
 
to
 
learn
 
how
 
to
 
use
 
canoes.
 
At
 
first,
 
they
 
had
 
journeyed
 
to
 
Hudson
 
Bay
 
on
 
foot,
 
taking
 
up
 
to
 
three
 
years
 
to
 
complete
 
a
 
return
 
trip,
 
with
 
loads
 
probably
 
limited
 
to
 
under
 
one
 
hundred
 
pounds
 
a
 
person.
 
Canoes
 
greatly
 
reduced
 
downstream
 
travelling
 
times
 
and
 
allowed
 
the
 
Dene
 
to
 
carry
 
substantially
 
more.
 
 
DOING
 
BUSINESS
 
 
In
 
their
 
descriptions
 
of
 
the"
Ray Chapter 6 TRADE AND WAR IN THE WESTERN INTERIOR.pdf,"In
 
their
 
descriptions
 
of
 
the
 
evolving
 
trading
 
practices
 
of
 
Assiniboine
 
and
 
Cree
 
middlemen,
 
HBC
 
records
 
reveal
 
that
 
a
 
small
 
number
 
of
 
influential
 
Native
 
leaders
 
controlled
 
the
 
business.
 
At
 
York
 
Factory,
 
the
 
post
 
that
 
collected
 
the
 
largest
 
number
 
of
 
furs,
 
fewer
 
than
 
twenty
 
Aboriginal
 
trading
 
captains
 
brought
 
in
 
most
 
of
 
the
 
post’s
 
returns
 
in
 
the
 
1740s.
 
This
 
meant
 
that
 
post"
Ray Chapter 6 TRADE AND WAR IN THE WESTERN INTERIOR.pdf,"in
 
the
 
1740s.
 
This
 
meant
 
that
 
post
 
managers,
 
or
 
chief
 
factors,
 
had
 
to
 
do
 
everything
 
in
 
their
 
power
 
to
 
curry
 
the
 
favour
 
of
 
the
 
leaders,
 
the
 
“lieutenants”
 
who
 
accompanied
 
them,
 
and
 
other
 
followers.
 
Gift
 
exchange
 
remained
 
the
 
most
 
important
 
way
 
of
 
doing
 
this.
 
As
 
competition
 
with
 
the
 
French
 
heated
 
up,
 
the
 
exchange
 
ceremonies
 
became
 
more
 
and
 
more
 
elaborate.
 
Trading
 
parties
 
put"
Ray Chapter 6 TRADE AND WAR IN THE WESTERN INTERIOR.pdf,"more
 
elaborate.
 
Trading
 
parties
 
put
 
ashore
 
to
 
dress
 
in
 
their
 
finest
 
clothing
 
just
 
before
 
coming
 
within
 
sight
 
of
 
York
 
Factory.
 
According
 
to
 
HBC
 
traders’
 
descriptions,
 
once
 
properly
 
attired
 
“they
 
re-embark
 
and
 
soon
 
after
 
appear
 
in
 
sight
 
of
 
the
 
Fort,
 
to
 
the
 
number
 
of
 
between
 
ten
 
and
 
twenty
 
[canoes]
 
in
 
a
 
line
 
abreast
 
of
 
each
 
other.
 
If
 
there
 
is
 
but
 
one
 
captain
 
his
 
station"
Ray Chapter 6 TRADE AND WAR IN THE WESTERN INTERIOR.pdf,"is
 
but
 
one
 
captain
 
his
 
station
 
is
 
in
 
the
 
centre,
 
but
 
if
 
more
 
they
 
are
 
in
 
the
 
wings
 
also;
 
and
 
their
 
canoes
 
are
 
distinguished
 
from
 
the
 
rest
 
by
 
a
 
small
 
St.
 
George
 
or
 
Union
 
Jack,
 
hoisted
 
on
 
a
 
stick
 
placed
 
in
 
the
 
stern
 
of
 
the
 
vessel.”
 
When
 
the
 
flotilla
 
of
 
canoes
 
drew
 
near
 
York
 
Factory,
 
“several
 
fowling-pieces
 
are
 
discharged
 
from
 
the
 
canoes
 
to
 
salute
 
the
 
Fort,
 
and"
Ray Chapter 6 TRADE AND WAR IN THE WESTERN INTERIOR.pdf,"the
 
canoes
 
to
 
salute
 
the
 
Fort,
 
and
 
the
 
compliment
 
is
 
returned
 
by
 
a
 
round
 
of
 
twelve
 
pounders.”
 
After
 
landing,
 
the
 
visitors
 
set
 
about
 
making
 
camp
 
while
 
the
 
trading
 
captains
 
and
 
lieutenants
 
walked
 
inside
 
the
 
fort
 
to
 
pay
 
their
 
respects
 
to
 
the
 
post
 
commander
 
and
 
his
 
officers.
 
Andrew
 
Graham,
 
who
 
was
 
in
 
charge
 
of
 
York
 
Factory
 
in
 
the
 
late
 
eighteenth
 
century,
 
described
 
what"
Ray Chapter 6 TRADE AND WAR IN THE WESTERN INTERIOR.pdf,"late
 
eighteenth
 
century,
 
described
 
what
 
happened
 
next:
 
“Chairs
 
are
 
placed
 
in
 
the
 
room,
 
and
 
pipes
 
with
 
smoking
 
materials
 
produced
 
on
 
the
 
table.
 
The
 
captains
 
place
 
themselves
 
on
 
each
 
side
 
of
 
the
 
Governor.…
 
The
 
silence
 
is
 
then
 
broken
 
by
 
degrees
 
by
 
the
 
most
 
venerable
 
Indian.…”
 
This
 
leader
 
announced
 
“…
 
how
 
many
 
canoes
 
he
 
…
 
brought,
 
what
 
kind
 
of
 
winter
 
they
 
have
 
had,
 
what"
Ray Chapter 6 TRADE AND WAR IN THE WESTERN INTERIOR.pdf,"kind
 
of
 
winter
 
they
 
have
 
had,
 
what
 
natives
 
he
 
has
 
seen,
 
are
 
coming,
 
or
 
stay
 
behind,
 
asks
 
how
 
the
 
Englishmen
 
do,
 
and
 
says
 
he
 
is
 
glad
 
to
 
see
 
them.”
 
Then
 
it
 
was
 
the
 
factor’s
 
turn
 
to
 
welcome
 
them,
 
saying
 
“he
 
has
 
good
 
goods
 
and
 
plenty;
 
and
 
that
 
he
 
loves
 
the
 
Indians
 
and
 
will
 
be
 
kind
 
to
 
them.
 
The
 
pipe
 
is
 
by
 
this
 
time
 
renewed
 
and
 
the
 
conversation
 
becomes
 
free,
 
easy"
Ray Chapter 6 TRADE AND WAR IN THE WESTERN INTERIOR.pdf,"the
 
conversation
 
becomes
 
free,
 
easy
 
and
 
general.”
 
In
 
the
 
course
 
of
 
this
 
speech
 
making
 
by
 
both
 
sides,
 
the
 
factor
 
gave
 
the
 
most
 
prominent
 
Native
 
leader
 
a
 
“captain’s
 
outfit.”
 
In
 
Graham’s
 
time,
 
this
 
attire
 
must
 
have
 
been
 
striking:
 
“A
 
coarse
 
cloth
 
coat,
 
either
 
red
 
or
 
blue,
 
lined
 
with
 
baize
 
with
 
regimental
 
cuffs
 
and
 
collar.
 
The
 
waistcoat
 
and
 
breeches
 
are
 
of
 
baize;
 
the
 
suit"
Ray Chapter 6 TRADE AND WAR IN THE WESTERN INTERIOR.pdf,"and
 
breeches
 
are
 
of
 
baize;
 
the
 
suit
 
ornamented
 
with
 
broad
 
and
 
narrow
 
orris
 
lace
 
of
 
different
 
colours;
 
a
 
white
 
or
 
checked
 
shirt;
 
a
 
pair
 
of
 
yarn
 
stockings
 
tied
 
below
 
the
 
knee
 
with
 
worsted
 
garters;
 
a
 
pair
 
of
 
English
 
shoes.
 
The
 
hat
 
is
 
laced
 
and
 
ornamented
 
with
 
feathers
 
of
 
different
 
colours.
 
A
 
worsted
 
sash
 
tied
 
round
 
the
 
crown,
 
an
 
end
 
hanging
 
out
 
on
 
each
 
side
 
down
 
to"
Ray Chapter 6 TRADE AND WAR IN THE WESTERN INTERIOR.pdf,"hanging
 
out
 
on
 
each
 
side
 
down
 
to
 
the
 
shoulders.
 
A
 
silk
 
handkerchief
 
is
 
tucked
 
by
 
a
 
corner
 
into
 
the
 
loops
 
behind;
 
with
 
these
 
decorations
 
it
 
is
 
put
 
on
 
the
 
captain’s
 
head
 
and
 
completes
 
his
 
dress.”
 
Following
 
this
 
first
 
round
 
of
 
the
 
exchange,
 
the
 
company
 
officers
 
and
 
the
 
Native
 
leaders
 
trooped
 
out
 
of
 
the
 
fort
 
and
 
on
 
to
 
the
 
camp
 
for
 
another
 
round
 
of
 
speeches.
 
The
 
meeting"
Ray Chapter 6 TRADE AND WAR IN THE WESTERN INTERIOR.pdf,"another
 
round
 
of
 
speeches.
 
The
 
meeting
 
took
 
place
 
in
 
a
 
specially
 
prepared
 
tent
 
where
 
“a
 
clean
 
birchrind
 
or
 
beaver
 
coats
 
are
 
spread
 
on
 
the
 
ground
 
for
 
the
 
chief
 
to
 
sit
 
on.”
 
After
 
receiving
 
the
 
factor’s
 
presents—mostly
 
brandy,
 
food,
 
and
 
tobacco—“the
 
Chief
 
then
 
makes
 
a
 
speech
 
to
 
his
 
followers,
 
and
 
then
 
orders
 
his
 
lieutenant,
 
or
 
some
 
respectable
 
person,
 
to
 
distribute
 
the
 
present,"
Ray Chapter 6 TRADE AND WAR IN THE WESTERN INTERIOR.pdf,"person,
 
to
 
distribute
 
the
 
present,
 
never
 
performing
 
this
 
himself.”
 
One
 
or
 
more
 
days
 
of
 
revelry
 
followed
 
before
 
the
 
band
 
made
 
their
 
return
 
gift
 
of
 
furs
 
(called
 
the
 
puc’ca’tin’ash’a’win
 
in
 
Cree)
 
to
 
the
 
chief
 
factor.
 
The
 
trading
 
captain
 
collected
 
a
 
fur
 
pelt
 
from
 
each
 
of
 
his
 
followers
 
and
 
presented
 
them
 
on
 
their
 
behalf
 
during
 
a
 
grand
 
calumet,
 
or
 
pipe-smoking,
 
ceremony.
 
Chief"
Ray Chapter 6 TRADE AND WAR IN THE WESTERN INTERIOR.pdf,"or
 
pipe-smoking,
 
ceremony.
 
Chief
 
Factor
 
Graham
 
noted
 
that
 
the
 
ceremony
 
was
 
“necessary
 
to
 
establish
 
confidence,
 
[and]
 
it
 
is
 
conducted
 
with
 
the
 
greatest
 
solemnity.…
 
The
 
Captain
 
walks
 
in
 
with
 
his
 
calumet
 
in
 
his
 
hand
 
covered
 
with
 
a
 
case,
 
then
 
comes
 
the
 
lieutenant
 
and
 
the
 
wives
 
of
 
the
 
captains
 
with
 
the
 
present,
 
and
 
afterwards
 
all
 
the
 
other
 
men
 
with
 
the
 
women
 
and
 
their
 
little"
Ray Chapter 6 TRADE AND WAR IN THE WESTERN INTERIOR.pdf,"men
 
with
 
the
 
women
 
and
 
their
 
little
 
ones.”
 
According
 
to
 
Graham,
 
“The
 
captain
 
covers
 
the
 
table
 
with
 
a
 
new
 
beaver
 
coat,
 
and
 
on
 
it
 
lays
 
the
 
calumet
 
or
 
pipe;
 
he
 
will
 
also
 
sometimes
 
present
 
the
 
Governor
 
[chief
 
factor]
 
with
 
a
 
clean
 
beaver
 
toggy
 
or
 
banian
 
to
 
keep
 
him
 
warm
 
in
 
the
 
winter.”
 
Then
 
the
 
Native
 
leader
 
offered
 
his
 
group’s
 
gift.
 
A
 
period
 
of
 
silence
 
followed,
 
which"
Ray Chapter 6 TRADE AND WAR IN THE WESTERN INTERIOR.pdf,"A
 
period
 
of
 
silence
 
followed,
 
which
 
the
 
factor
 
eventually
 
broke
 
by
 
lighting
 
the
 
pipe
 
and
 
passing
 
it
 
around.
 
In
 
the
 
next
 
part
 
of
 
the
 
ceremony,
 
the
 
trading
 
captain
 
and
 
the
 
factor
 
exchanged
 
lengthy
 
speeches.
 
In
 
the
 
course
 
of
 
his
 
address,
 
the
 
Native
 
leader
 
reconfirmed
 
his
 
people’s
 
friendship
 
towards
 
the
 
HBC,
 
mentioned
 
any
 
of
 
the
 
troubles
 
his
 
followers
 
had
 
experienced
 
with
 
the"
Ray Chapter 6 TRADE AND WAR IN THE WESTERN INTERIOR.pdf,"followers
 
had
 
experienced
 
with
 
the
 
previous
 
year’s
 
supply
 
of
 
company
 
goods,
 
and
 
detailed
 
the
 
hardships
 
they
 
had
 
experienced
 
over
 
the
 
winter.
 
Before
 
concluding,
 
the
 
captain
 
politely
 
demanded
 
that
 
his
 
people
 
receive
 
fair
 
treatment—or
 
they
 
would
 
trade
 
with
 
the
 
opposition.
 
In
 
reply,
 
the
 
post
 
manager
 
told
 
his
 
clients
 
that
 
the
 
company
 
laboured
 
very
 
hard
 
on
 
their
 
behalf
 
and
 
that
 
it"
Ray Chapter 6 TRADE AND WAR IN THE WESTERN INTERIOR.pdf,"hard
 
on
 
their
 
behalf
 
and
 
that
 
it
 
would
 
treat
 
them
 
better
 
than
 
anyone
 
else
 
would.
 
Only
 
after
 
the
 
completion
 
of
 
the
 
ceremony
 
were
 
the
 
two
 
parties
 
ready
 
to
 
barter.
 
The
 
trading
 
itself
 
was
 
highly
 
structured.
 
Each
 
Native
 
client
 
transacted
 
his
 
or
 
her
 
own
 
business
 
through
 
a
 
so-called
 
hole-in-the-wall,
 
or
 
small
 
wicket,
 
situated
 
in
 
a
 
wall
 
between
 
the
 
warehouse
 
and
 
the
 
trading
 
room."
